Date,CE,CW,NE,NO,NW,SE,SW,,,,,,,,,
3/18/2018,6.592621913,6.544963129,2.463494577,2.240896569,9.558799738,12.21023422,1.582351308,,3/15/2018,6.589218575,6.556295427,2.462803588,2.23451254,9.558532636,12.21300993,1.579681652
3/21/2018,6.59123917,6.536189863,2.462441101,2.243924673,9.569235764,12.16825776,1.585183542,,3/18/2018,6.592621913,6.544963129,2.463494577,2.240896569,9.558799738,12.21023422,1.582351308
3/24/2018,6.589856418,6.526673679,2.461387641,2.246952501,9.579671324,12.12628411,1.588015729,,3/21/2018,6.59123917,6.536189863,2.462441101,2.243924673,9.569235764,12.16825776,1.585183542
3/26/2018,6.593903801,6.524821068,2.46429168,2.251258605,9.580912114,12.12500833,1.588092847,,3/24/2018,6.589856418,6.526673679,2.461387641,2.246952501,9.579671324,12.12628411,1.588015729
3/29/2018,6.599460138,6.522041902,2.468647398,2.257717339,9.582773312,12.12309473,1.588208526,,3/26/2018,6.593903801,6.524821068,2.46429168,2.251258605,9.580912114,12.12500833,1.588092847
3/30/2018,6.601312261,6.521115447,2.470099213,2.259870138,9.583393719,12.12246052,1.588247086,,3/29/2018,6.599460138,6.522041902,2.468647398,2.257717339,9.582773312,12.12309473,1.588208526
4/1/2018,6.39083316,6.304813418,2.389511275,2.191390992,9.275301584,11.72051448,1.539000105,,3/30/2018,6.601312261,6.521115447,2.470099213,2.259870138,9.583393719,12.12246052,1.588247086
4/5/2018,6.396351263,6.291865521,2.387885442,2.200137471,9.277436112,11.70497278,1.541742976,,4/1/2018,6.39083316,6.304813418,2.389511275,2.191390992,9.275301584,11.72051448,1.539000105
4/11/2018,6.422391339,6.286272872,2.382706876,2.206397841,9.265170805,11.70009178,1.550406252,,4/5/2018,6.396351263,6.291865521,2.387885442,2.200137471,9.277436112,11.70497278,1.541742976
4/12/2018,6.419425916,6.285348727,2.382952848,2.208129086,9.275982921,11.70325755,1.551034339,,4/11/2018,6.422391339,6.286272872,2.382706876,2.206397841,9.265170805,11.70009178,1.550406252
4/15/2018,6.410529962,6.283234904,2.383690538,2.213322563,9.308418238,11.71275408,1.552918608,,4/12/2018,6.419425916,6.285348727,2.382952848,2.208129086,9.275982921,11.70325755,1.551034339
4/17/2018,6.409264154,6.284184681,2.38514434,2.213994451,9.326522515,11.73863985,1.551767309,,4/15/2018,6.410529962,6.283234904,2.383690538,2.213322563,9.308418238,11.71275408,1.552918608
4/22/2018,6.388976658,6.256135691,2.387875621,2.219498927,9.254959307,11.73082843,1.55672671,,4/17/2018,6.409264154,6.284184681,2.38514434,2.213994451,9.326522515,11.73863985,1.551767309
4/23/2018,6.385642107,6.250525345,2.388421891,2.220599788,9.240647679,11.72926642,1.55771854,,4/22/2018,6.388976658,6.256135691,2.387875621,2.219498927,9.254959307,11.73082843,1.55672671
4/24/2018,6.393224354,6.247948412,2.390868427,2.221450514,9.242252112,11.73178754,1.557187151,,4/23/2018,6.385642107,6.250525345,2.388421891,2.220599788,9.240647679,11.72926642,1.55771854
4/25/2018,6.400806164,6.245346796,2.393314862,2.222301229,9.243946471,11.73430866,1.556655768,,4/24/2018,6.393224354,6.247948412,2.390868427,2.221450514,9.242252112,11.73178754,1.557187151
4/26/2018,6.408387535,6.242745067,2.395761199,2.223151934,9.245793518,11.73626455,1.556124391,,4/25/2018,6.400806164,6.245346796,2.393314862,2.222301229,9.243946471,11.73430866,1.556655768
4/28/2018,6.423548963,6.237541278,2.400653573,2.22485331,9.249487619,11.74059847,1.555061656,,4/26/2018,6.408387535,6.242745067,2.395761199,2.223151934,9.245793518,11.73626455,1.556124391
4/29/2018,6.431129019,6.234999528,2.403099611,2.225703983,9.251334674,11.74276542,1.554530297,,4/28/2018,6.423548963,6.237541278,2.400653573,2.22485331,9.249487619,11.74059847,1.555061656
4/30/2018,6.436884341,6.233328658,2.40223641,2.224264867,9.250869879,11.74830681,1.553043849,,4/29/2018,6.431129019,6.234999528,2.403099611,2.225703983,9.251334674,11.74276542,1.554530297
5/1/2018,6.657394168,6.439379611,2.481419007,2.29691996,9.55933597,12.14564299,1.603276009,,4/30/2018,6.436884341,6.233328658,2.40223641,2.224264867,9.250869879,11.74830681,1.553043849
5/2/2018,6.663225864,6.439283268,2.48087298,2.295836742,9.559559959,12.15096677,1.601982264,,5/1/2018,6.657394168,6.439379611,2.481419007,2.29691996,9.55933597,12.14564299,1.603276009
5/3/2018,6.669057435,6.439186876,2.480326969,2.29475353,9.559783992,12.15594379,1.600688544,,5/2/2018,6.663225864,6.439283268,2.48087298,2.295836742,9.559559959,12.15096677,1.601982264
5/4/2018,6.673806991,6.439090434,2.479780975,2.293670326,9.560008075,12.1609207,1.599394849,,5/3/2018,6.669057435,6.439186876,2.480326969,2.29475353,9.559783992,12.15594379,1.600688544
5/5/2018,6.678627936,6.439241502,2.479234996,2.292587129,9.560232192,12.16591238,1.598101177,,5/4/2018,6.673806991,6.439090434,2.479780975,2.293670326,9.560008075,12.1609207,1.599394849
5/11/2018,6.725470894,6.449629507,2.4911124,2.312672499,9.623673336,12.26190944,1.590979379,,5/5/2018,6.678627936,6.439241502,2.479234996,2.292587129,9.560232192,12.16591238,1.598101177
5/12/2018,6.727417708,6.453487438,2.49180662,2.310394447,9.619707281,12.2731517,1.591576357,,5/11/2018,6.725470894,6.449629507,2.4911124,2.312672499,9.623673336,12.26190944,1.590979379
5/13/2018,6.729364434,6.457345417,2.492500822,2.308116444,9.615593793,12.28498256,1.59217333,,5/12/2018,6.727417708,6.453487438,2.49180662,2.310394447,9.619707281,12.2731517,1.591576357
5/15/2018,6.733257624,6.46506152,2.493889175,2.303560585,9.607367531,12.31424681,1.593367256,,5/13/2018,6.729364434,6.457345417,2.492500822,2.308116444,9.615593793,12.28498256,1.59217333
5/16/2018,6.734856071,6.471417938,2.506797209,2.302924523,9.61684959,12.32015753,1.595572107,,5/15/2018,6.733257624,6.46506152,2.493889175,2.303560585,9.607367531,12.31424681,1.593367256
5/17/2018,6.736454477,6.478187818,2.507584848,2.302288449,9.616672364,12.32573024,1.598077018,,5/16/2018,6.734856071,6.471417938,2.506797209,2.302924523,9.61684959,12.32015753,1.595572107
5/18/2018,6.740677217,6.479020361,2.508204413,2.307958558,9.621514496,12.33057126,1.600095835,,5/17/2018,6.736454477,6.478187818,2.507584848,2.302288449,9.616672364,12.32573024,1.598077018
5/19/2018,6.744899946,6.479853018,2.508823945,2.313628542,9.626356415,12.33382771,1.602114628,,5/18/2018,6.740677217,6.479020361,2.508204413,2.307958558,9.621514496,12.33057126,1.600095835
5/20/2018,6.749122665,6.480685788,2.509443446,2.319298399,9.631198123,12.33804353,1.604133398,,5/19/2018,6.744899946,6.479853018,2.508823945,2.313628542,9.626356415,12.33382771,1.602114628
5/22/2018,6.757007711,6.48235167,2.510682349,2.330637736,9.640880884,12.3464752,1.608170866,,5/20/2018,6.749122665,6.480685788,2.509443446,2.319298399,9.631198123,12.33804353,1.604133398
5/23/2018,6.76095022,6.48318478,2.511301751,2.336307217,9.645721954,12.35036004,1.610189563,,5/22/2018,6.757007711,6.48235167,2.510682349,2.330637736,9.640880884,12.3464752,1.608170866
5/26/2018,6.754182261,6.477031824,2.52005572,2.339031459,9.624852703,12.3740371,1.621670454,,5/23/2018,6.76095022,6.48318478,2.511301751,2.336307217,9.645721954,12.35036004,1.610189563
5/27/2018,6.751926605,6.475037994,2.52297352,2.339939464,9.617896762,12.38192924,1.625497327,,5/26/2018,6.754182261,6.477031824,2.52005572,2.339031459,9.624852703,12.3740371,1.621670454
5/28/2018,6.749671114,6.473401979,2.525891225,2.340847431,9.610798229,12.38982126,1.629324154,,5/27/2018,6.751926605,6.475037994,2.52297352,2.339939464,9.617896762,12.38192924,1.625497327
5/29/2018,6.747415789,6.471765899,2.528808835,2.341755361,9.603483146,12.39735679,1.633150934,,5/28/2018,6.749671114,6.473401979,2.525891225,2.340847431,9.610798229,12.38982126,1.629324154
5/31/2018,6.746761889,6.492816623,2.531009828,2.349790688,9.591524221,12.38590943,1.640117183,,5/29/2018,6.747415789,6.471765899,2.528808835,2.341755361,9.603483146,12.39735679,1.633150934
6/1/2018,6.528808291,6.293483859,2.450429268,2.277878915,9.276333838,11.98082512,1.590580871,,5/31/2018,6.746761889,6.492816623,2.531009828,2.349790688,9.591524221,12.38590943,1.640117183
6/2/2018,6.528155454,6.301628698,2.451055074,2.283641647,9.271333619,11.97387044,1.593649814,,6/1/2018,6.528808291,6.293483859,2.450429268,2.277878915,9.276333838,11.98082512,1.590580871
6/3/2018,6.527502821,6.309773545,2.45168084,2.289404257,9.267357238,11.96661187,1.596718716,,6/2/2018,6.528155454,6.301628698,2.451055074,2.283641647,9.271333619,11.97387044,1.593649814
6/4/2018,6.526850393,6.3179184,2.452306565,2.295166746,9.263859058,11.95856755,1.599787578,,6/3/2018,6.527502821,6.309773545,2.45168084,2.289404257,9.267357238,11.96661187,1.596718716
6/5/2018,6.528846545,6.323708429,2.454256493,2.29781327,9.26885331,11.95495574,1.599656269,,6/4/2018,6.526850393,6.3179184,2.452306565,2.295166746,9.263859058,11.95856755,1.599787578
6/6/2018,6.531405901,6.329498335,2.456206372,2.300459744,9.273847479,11.95134395,1.599524946,,6/5/2018,6.528846545,6.323708429,2.454256493,2.29781327,9.26885331,11.95495574,1.599656269
6/7/2018,6.533965215,6.336390175,2.458156199,2.303106166,9.278841542,11.94773219,1.599393607,,6/6/2018,6.531405901,6.329498335,2.456206372,2.300459744,9.273847479,11.95134395,1.599524946
6/10/2018,6.541642905,6.356483348,2.46400538,2.311045131,9.29586831,11.93689708,1.598999495,,6/7/2018,6.533965215,6.336390175,2.458156199,2.303106166,9.278841542,11.94773219,1.599393607
6/14/2018,6.549139588,6.401668841,2.47251207,2.345624404,9.352856523,11.89180124,1.596971048,,6/10/2018,6.541642905,6.356483348,2.46400538,2.311045131,9.29586831,11.93689708,1.598999495
6/15/2018,6.551013833,6.412966045,2.474638569,2.354268786,9.367340581,11.88045524,1.596463954,,6/14/2018,6.549139588,6.401668841,2.47251207,2.345624404,9.352856523,11.89180124,1.596971048
6/16/2018,6.551734463,6.422569142,2.478753095,2.362238263,9.380903071,11.87947438,1.594886254,,6/15/2018,6.551013833,6.412966045,2.474638569,2.354268786,9.367340581,11.88045524,1.596463954
6/17/2018,6.556211502,6.42753026,2.479158473,2.369929118,9.382554912,11.88268484,1.595302294,,6/16/2018,6.551734463,6.422569142,2.478753095,2.362238263,9.380903071,11.87947438,1.594886254
6/18/2018,6.560688385,6.43127515,2.479563892,2.377619845,9.384206762,11.88589518,1.595718324,,6/17/2018,6.556211502,6.42753026,2.479158473,2.369929118,9.382554912,11.88268484,1.595302294
6/19/2018,6.565165112,6.434606343,2.479969351,2.385310447,9.385773904,11.8891054,1.595925193,,6/18/2018,6.560688385,6.43127515,2.479563892,2.377619845,9.384206762,11.88589518,1.595718324
6/20/2018,6.569641683,6.437937645,2.480374853,2.393000922,9.386999482,11.89227614,1.596132055,,6/19/2018,6.565165112,6.434606343,2.479969351,2.385310447,9.385773904,11.8891054,1.595925193
6/21/2018,6.574118098,6.441269056,2.480780395,2.400691271,9.388225052,11.89341431,1.596338909,,6/20/2018,6.569641683,6.437937645,2.480374853,2.393000922,9.386999482,11.89227614,1.596132055
6/22/2018,6.578594358,6.444600574,2.481185979,2.408381493,9.389450622,11.89497249,1.596545756,,6/21/2018,6.574118098,6.441269056,2.480780395,2.400691271,9.388225052,11.89341431,1.596338909
6/24/2018,6.585167774,6.444010308,2.484078857,2.426890363,9.427750134,11.91049992,1.596438602,,6/22/2018,6.578594358,6.444600574,2.481185979,2.408381493,9.389450622,11.89497249,1.596545756
6/25/2018,6.588454533,6.443714939,2.485525163,2.436144528,9.446899233,11.91826327,1.596385044,,6/24/2018,6.585167774,6.444010308,2.484078857,2.426890363,9.427750134,11.91049992,1.596438602
6/27/2018,6.595028155,6.443123731,2.488417509,2.454652322,9.48519614,11.93419226,1.596277967,,6/25/2018,6.588454533,6.443714939,2.485525163,2.436144528,9.446899233,11.91826327,1.596385044
6/28/2018,6.5977224,6.442827891,2.489863548,2.463905949,9.50434394,11.94215638,1.596224448,,6/27/2018,6.595028155,6.443123731,2.488417509,2.454652322,9.48519614,11.93419226,1.596277967
6/29/2018,6.598832979,6.433394936,2.487602619,2.476479064,9.505410559,11.94629762,1.596785273,,6/28/2018,6.5977224,6.442827891,2.489863548,2.463905949,9.50434394,11.94215638,1.596224448
6/30/2018,6.599943653,6.423659559,2.485341749,2.489051947,9.506033951,11.9504388,1.597346089,,6/29/2018,6.598832979,6.433394936,2.487602619,2.476479064,9.505410559,11.94629762,1.596785273
7/1/2018,6.821089569,6.627721353,2.565850301,2.585012082,9.823318924,12.35337788,1.651170461,,6/30/2018,6.599943653,6.423659559,2.485341749,2.489051947,9.506033951,11.9504388,1.597346089
7/3/2018,6.818813047,6.610634897,2.560524056,2.604667224,9.817964765,12.36124119,1.649921425,,7/1/2018,6.821089569,6.627721353,2.565850301,2.585012082,9.823318924,12.35337788,1.651170461
7/4/2018,6.817675018,6.602087177,2.557861046,2.614494518,9.815287835,12.36488702,1.649296919,,7/3/2018,6.818813047,6.610634897,2.560524056,2.604667224,9.817964765,12.36124119,1.649921425
7/6/2018,6.814160826,6.580459362,2.559516987,2.609134694,9.823369705,12.37345934,1.646793812,,7/4/2018,6.817675018,6.602087177,2.557861046,2.614494518,9.815287835,12.36488702,1.649296919
7/7/2018,6.812403924,6.569645074,2.560344894,2.606454874,9.82702356,12.37729834,1.645542293,,7/6/2018,6.814160826,6.580459362,2.559516987,2.609134694,9.823369705,12.37345934,1.646793812
7/8/2018,6.810647149,6.558830532,2.561172758,2.603775115,9.830677305,12.38098125,1.644290797,,7/7/2018,6.812403924,6.569645074,2.560344894,2.606454874,9.82702356,12.37729834,1.645542293
7/9/2018,6.809371683,6.548015735,2.562000577,2.601095418,9.834330948,12.38466401,1.643039322,,7/8/2018,6.810647149,6.558830532,2.561172758,2.603775115,9.830677305,12.38098125,1.644290797
7/10/2018,6.808096321,6.541548013,2.562828355,2.598415782,9.837984498,12.38834662,1.641787871,,7/9/2018,6.809371683,6.548015735,2.562000577,2.601095418,9.834330948,12.38466401,1.643039322
7/15/2018,6.801009129,6.57491051,2.572979335,2.620808129,9.80641448,12.4243479,1.632446946,,7/10/2018,6.808096321,6.541548013,2.562828355,2.598415782,9.837984498,12.38834662,1.641787871
7/16/2018,6.798317026,6.581162074,2.574903377,2.624378853,9.797419987,12.42548707,1.630056619,,7/15/2018,6.801009129,6.57491051,2.572979335,2.620808129,9.80641448,12.4243479,1.632446946
7/17/2018,6.790691047,6.570570021,2.576080584,2.622803618,9.799238387,12.41476263,1.621839568,,7/16/2018,6.798317026,6.581162074,2.574903377,2.624378853,9.797419987,12.42548707,1.630056619
7/18/2018,6.783065161,6.564732216,2.577257701,2.621228437,9.801588901,12.40343337,1.613622609,,7/17/2018,6.790691047,6.570570021,2.576080584,2.622803618,9.799238387,12.41476263,1.621839568
7/20/2018,6.767813668,6.553058176,2.579611669,2.618078232,9.806289656,12.3804943,1.597188963,,7/18/2018,6.783065161,6.564732216,2.577257701,2.621228437,9.801588901,12.40343337,1.613622609
7/21/2018,6.760188061,6.536500876,2.580788519,2.61650321,9.808639889,12.36902491,1.588972276,,7/20/2018,6.767813668,6.553058176,2.579611669,2.618078232,9.806289656,12.3804943,1.597188963
7/22/2018,6.752562546,6.521155593,2.581965281,2.61492824,9.810946731,12.35755562,1.580360975,,7/21/2018,6.760188061,6.536500876,2.580788519,2.61650321,9.808639889,12.36902491,1.588972276
7/23/2018,6.751946257,6.522625944,2.580316321,2.613028538,9.811780215,12.3500768,1.575087117,,7/22/2018,6.752562546,6.521155593,2.581965281,2.61492824,9.810946731,12.35755562,1.580360975
7/24/2018,6.751329955,6.524096537,2.578667423,2.61112886,9.812613656,12.3429642,1.569813313,,7/23/2018,6.751946257,6.522625944,2.580316321,2.613028538,9.811780215,12.3500768,1.575087117
7/25/2018,6.750713642,6.525567369,2.577018589,2.609229209,9.813447046,12.33569846,1.564539562,,7/24/2018,6.751329955,6.524096537,2.578667423,2.61112886,9.812613656,12.3429642,1.569813313
7/27/2018,6.747624044,6.528509757,2.573721109,2.605429985,9.815113683,12.32116697,1.553992226,,7/25/2018,6.750713642,6.525567369,2.577018589,2.609229209,9.813447046,12.33569846,1.564539562
7/28/2018,6.746079256,6.529759661,2.572072464,2.603530412,9.815946937,12.31390122,1.548718638,,7/27/2018,6.747624044,6.528509757,2.573721109,2.605429985,9.815113683,12.32116697,1.553992226
8/1/2018,6.710262669,6.585312843,2.586481457,2.609772513,9.849871172,12.33397494,1.542583112,,7/28/2018,6.746079256,6.529759661,2.572072464,2.603530412,9.815946937,12.31390122,1.548718638
8/2/2018,6.702273319,6.599411661,2.589899777,2.60987407,9.855536256,12.33901692,1.542558524,,8/1/2018,6.710262669,6.585312843,2.586481457,2.609772513,9.849871172,12.33397494,1.542583112
8/3/2018,6.694283991,6.614160972,2.593318014,2.609975666,9.859970853,12.34400755,1.542533937,,8/2/2018,6.702273319,6.599411661,2.589899777,2.60987407,9.855536256,12.33901692,1.542558524
8/6/2018,6.668270786,6.606502924,2.569690009,2.595277627,9.788586702,12.31434821,1.539626773,,8/3/2018,6.694283991,6.614160972,2.593318014,2.609975666,9.859970853,12.34400755,1.542533937
8/7/2018,6.659599738,6.604517962,2.561814476,2.590378428,9.764124373,12.30446174,1.538876656,,8/6/2018,6.668270786,6.606502924,2.569690009,2.595277627,9.788586702,12.31434821,1.539626773
8/8/2018,6.650928701,6.600118745,2.553939175,2.585479305,9.738067336,12.29474869,1.538126538,,8/7/2018,6.659599738,6.604517962,2.561814476,2.590378428,9.764124373,12.30446174,1.538876656
8/9/2018,6.642300257,6.595719531,2.546064108,2.580580256,9.711640881,12.28498952,1.537376418,,8/8/2018,6.650928701,6.600118745,2.553939175,2.585479305,9.738067336,12.29474869,1.538126538
8/10/2018,6.638863575,6.592537822,2.544258596,2.575905655,9.694185494,12.28694617,1.535585349,,8/9/2018,6.642300257,6.595719531,2.546064108,2.580580256,9.711640881,12.28498952,1.537376418
8/15/2018,6.620662155,6.576630746,2.535231852,2.552533904,9.606911661,12.29672933,1.526630085,,8/10/2018,6.638863575,6.592537822,2.544258596,2.575905655,9.694185494,12.28694617,1.535585349
8/16/2018,6.613861259,6.578984557,2.535945737,2.542851528,9.593068734,12.28777901,1.526478533,,8/15/2018,6.620662155,6.576630746,2.535231852,2.552533904,9.606911661,12.29672933,1.526630085
8/18/2018,6.600259499,6.583774783,2.537373356,2.523487214,9.565383407,12.2723741,1.526175426,,8/16/2018,6.613861259,6.578984557,2.535945737,2.542851528,9.593068734,12.28777901,1.526478533
8/19/2018,6.593458635,6.585931614,2.538087091,2.513805277,9.552090327,12.26467163,1.526023874,,8/18/2018,6.600259499,6.583774783,2.537373356,2.523487214,9.565383407,12.2723741,1.526175426
8/20/2018,6.586657782,6.593487873,2.538800775,2.504123486,9.539326098,12.25713863,1.52587232,,8/19/2018,6.593458635,6.585931614,2.538087091,2.513805277,9.552090327,12.26467163,1.526023874
8/21/2018,6.57985694,6.600856603,2.539514408,2.494441841,9.526562022,12.2497951,1.525720768,,8/20/2018,6.586657782,6.593487873,2.538800775,2.504123486,9.539326098,12.25713863,1.52587232
